dcterms:date,dcterms:type,dcterms:creator,dcterms:title @en,dcterms:issued,dcterms:isPartOf,dcterms:publisher,schema:volumeNumber,schema:issueNumber,schema:pageStart,schema:pageEnd,dcterms:language,dcterms:identifier,schema:issn,schema:url,dcterms:title,schema:keywords
2021-10-29 01:37:49.380584,Article,"竹野 真帆,高田 明典",I-048 Appealing Structure and Actual Conditions of Online Game Playing among Young People,2012-09-04,情報科学技術フォーラム講演論文集,FIT(電子情報通信学会・情報処理学会)運営委員会,11,3,359,360,JPN,"naid: 110009622389,ncid: AA1242354X",,http://id.nii.ac.jp/1001/00151684/,"I-048 オンラインゲームの若年者利用実態と訴求構造(エンタテインメント,I分野:グラフィクス・画像)",
2021-10-29 02:01:12.014495,Article,"山田 航平,富永 浩之",K-035 Revision of a Contest Management Server for Java Programming Exercise with Board-Game Strategy,2012-09-04,情報科学技術フォーラム講演論文集,FIT(電子情報通信学会・情報処理学会)運営委員会,11,3,627,628,JPN,"naid: 110009622474,ncid: AA1242354X",,http://id.nii.ac.jp/1001/00151769/,"K-035 ボードゲームの戦略プログラミングを題材としたJava演習の大会運営サーバの効率化(教育工学(1),K分野:教育工学・福祉工学・マルチメディア応用)",
2021-10-29 02:02:42.477193,Article,"古屋 伸太郎,森本 祥一",I-047 A Case Study of Effects of Gamification toward Consumer Behavior,2012-09-04,情報科学技術フォーラム講演論文集,FIT(電子情報通信学会・情報処理学会)運営委員会,11,3,357,358,JPN,"naid: 110009622388,ncid: AA1242354X",,http://id.nii.ac.jp/1001/00151683/,"I-047 ゲーミフィケーションが消費者行動に与える影響の事例分析(エンタテインメント,I分野:グラフィクス・画像)",
2021-10-29 01:25:59.058436,Article,"三神山 駿,森本 哲郎,白濱 勝太,上善 恒雄",M-010 Pedestrian traffic flow analysis system using Probe Request,2013-08-20,情報科学技術フォーラム講演論文集,FIT(電子情報通信学会・情報処理学会)運営委員会,12,4,333,334,JPN,"naid: 110009814080,ncid: AA1242354X",,http://id.nii.ac.jp/1001/00152478/,"M-010 Probe Requestを利用した人流解析システム(M分野:ユビキタス・モバイルコンピューティング,一般論文)",
2021-10-29 01:38:49.396852,Article,佐藤 哲,I-007 User Action Analysis in Online Game by Computational Statistics,2013-08-20,情報科学技術フォーラム講演論文集,FIT(電子情報通信学会・情報処理学会)運営委員会,12,3,229,230,JPN,"naid: 110009814276,ncid: AA1242354X",,http://id.nii.ac.jp/1001/00152246/,"I-007 計算統計を用いたオンラインゲームユーザのゲーム内行動解析(I分野:グラフィクス・画像,一般論文)",
2021-10-29 01:57:30.615910,Article,"三木 光範,西山 大貴,下村 浩史,奥西 亮賀,間 博人",N-011 Construction of the gamification system which improves the motivation of research activities,2013-08-20,情報科学技術フォーラム講演論文集,FIT(電子情報通信学会・情報処理学会)運営委員会,12,4,467,468,JPN,"naid: 110009814126,ncid: AA1242354X",,http://id.nii.ac.jp/1001/00152524/,"N-011 研究活動のモチベーションを向上するゲーミフィケーションシステムの構築(N分野:教育・人文科学,一般論文)",
2021-10-29 01:57:33.776424,Article,"中桐 斉之,内平 隆之,米山 寛二",K-034 Development of the Prior Learning System to Prepare for Job Search by Gamification Technology,2013-08-20,情報科学技術フォーラム講演論文集,FIT(電子情報通信学会・情報処理学会)運営委員会,12,3,631,634,JPN,"naid: 110009814404,ncid: AA1242354X",,http://id.nii.ac.jp/1001/00152374/,"K-034 ゲーミフィケーション技術を用いた就職活動事前学習システムの開発(K分野:教育工学・福祉工学・マルチメディア応用,一般論文)",
2021-10-29 01:56:13.336452,Article,"伊藤 達哉,古市 昌一",L-026 A proposal of serious game development method for cyber security education,2014-08-19,情報科学技術フォーラム講演論文集,FIT(電子情報通信学会・情報処理学会)運営委員会,13,4,201,202,JPN,"naid: 110009904602,ncid: AA1242354X",,http://id.nii.ac.jp/1001/00153480/,"L-026 サイバー・セキュリティ教育を目的としたシリアスゲームの構築法の提案(L分野:ネットワーク・セキュリティ,一般論文)",
2021-10-29 02:01:44.953416,Article,"宮岸 祐成,宮崎 佳典,長谷川 由美,大城 敬人",N-006 Development of Web Application for Reading Study with Gamification,2014-08-19,情報科学技術フォーラム講演論文集,FIT(電子情報通信学会・情報処理学会)運営委員会,13,4,273,276,JPN,"naid: 110009904636,ncid: AA1242354X",,http://id.nii.ac.jp/1001/00153514/,"N-006 ゲーミフィケーションを活用したリーディング学習アプリケーションの構築(N分野:教育・人文科学,一般論文)",
2021-10-29 01:56:33.444724,Article,"若山 大輝,中島 智晴,山本 美輪,前川 泰子,藤井 崇敬,橋本 力",,2017,International journal of Japanese nursing care practice and study,International Journal of Japanese Nursing Care Practice and Study研究会,6,1,34,40,JPN,"naid: 40021290958,ncid: AA12625635,ndlid: 028455083",2187-6142,http://id.ndl.go.jp/bib/028455083,シリアスゲームを活用した認知症ケア教育用電子教材の開発と評価,"シリアスゲーム,アルツハイマー型認知症,テスト理論"
2021-10-29 01:30:36.620410,Article,GOTO-JONES Chris,"Is Street Fighter a Martial Art? Virtual Ninja Theory, Ideology, and the Intentional Self-Transformation of Fighting-Gamers",2016,Japan review : journal of the International Research Center for Japanese Studies,International Research Center for Japanese Studies,,29,171,208,ENG,"naid: 120006247721,ncid: AA10759175,ndlid: 028109716,doi: 10.15055/00006622",0915-0986,"http://id.ndl.go.jp/bib/028109716,http://id.nii.ac.jp/1368/00006622/,http://dx.doi.org/10.15055/00006622","Is Street Fighter a Martial Art? : Virtual Ninja Theory, Ideology, and the Intentional Self-Transformation of Fighting-Gamers","ビデオゲーム,ゲーム的オリエンタリズム,デジタル道場,倫理,自己陶冶,禅,武士道,暴力,マニフェスト,身体化,digital dōjō"
2021-10-29 01:27:23.823799,Article,"山本 真,金 大雄",,2006,図学研究,JAPAN SOCIETY FOR GRAPHIC SCIENCE,40,1,167,168,JPN,"naid: 130001819036,doi: 10.5989/jsgs.40.Supplement1_167",0387-5512,https://doi.org/10.5989/jsgs.40.Supplement1_167,ドラマという映像コンテンツジャンルにおけるプロダクトプレイスメントの表現とその効果の検証および考察,"形態構成,広告効果測定,広告表現"
2021-10-29 01:21:47.687999,Article,"黒原 彰,寺井 堅祐,竹内 裕美,梅沢 章男",Respiratory changes during detection of deception:Mechanisms underlying inhibitory breathing in response to critical questions,2001,生理心理学と精神生理学,Japanese Society for Physiological Psychology and Psychophysiology,19,2,75,86,JPN,"naid: 130004709396,doi: 10.5674/jjppp1983.19.75",0289-2405,https://doi.org/10.5674/jjppp1983.19.75,虚偽検出における呼吸系変容:-裁決質問に対する抑制性呼吸の発現機序-,"respiration,detection of deception,stress,inhibitory breathing"
2021-10-29 01:23:57.723536,Article,"渡辺 誓司,西村 規子",Media use can support parent-child relations: from a web survey of families with primary school children (1),2008-11,放送研究と調査,NHK放送文化研究所,58,11,2,15,JPN,"naid: 110009851241,ncid: AA11207753,ndlid: 9709791",02880008,http://id.ndl.go.jp/bib/9709791,メディア利用が結ぶ親子関係を探る--小学生の子どもがいる家庭のウェブ調査から(1),"テレビ,テレビゲーム,携帯電話,利用行動"
2021-10-29 01:24:01.608064,Article,"渡辺 誓司,西村 規子,酒井 厚",How relations with parents and friends influence children's media use: from a web survey of families with primary school children (2),2008-12,放送研究と調査,NHK放送文化研究所,58,12,18,29,JPN,"naid: 110009850662,ncid: AA11207753,ndlid: 9737220",02880008,http://id.ndl.go.jp/bib/9737220,親子・友人の関係が子どものメディア行動に及ぼす影響を探る--小学生の子どもがいる家庭のウェブ調査から(2),"テレビ,テレビゲーム,携帯電話,利用行動,コミュニケーション,心理尺度,養育態度,ギャング・エイジ"
2021-10-29 01:22:30.661307,Article,中野 佐知子,Why Has Young Children's TV Viewing Time Decreased? : A Report on the 2013 Children's Time Use Survey,2013-11,放送研究と調査,NHK放送文化研究所,63,11,48,63,JPN,"naid: 110009647262,ncid: AA11207753,ndlid: 024969948",0288-0008,http://id.ndl.go.jp/bib/024969948,幼児のテレビ視聴時間の減少とその背景 : 幼児生活時間調査・2013の結果から,"子ども,ビデオ,録画番組,テレビゲーム,幼稚園,保育園,親子"
2021-10-29 01:24:50.300349,Article,小平 さち子,"An Observation on Studies of ""Children and Media"":Centering on Research Trends since 2000",2019,放送研究と調査,NHK放送文化研究所,69,2,18,37,JPN,"naid: 130007616609,ncid: AA11207753,ndlid: 029482529,doi: 10.24634/bunken.69.2_18",0288-0008,"http://id.ndl.go.jp/bib/029482529,https://doi.org/10.24634/bunken.69.2_18",“子どもとメディア”をめぐる研究に関する一考察:2000年以降の研究動向を中心に,"青少年,小学生,中学生,高校生,幼児,学校,幼稚園,保護者,テレビ,テレビゲーム,スマートフォン,タブレット端末,インターネット,ICT,ネット依存,パネル調査"
2021-10-29 01:39:06.889407,Article,中嶋 謙互,,2007,インターコミュニケーション,NTT出版,16,1,68,73,JPN,"naid: 40015195427,ncid: AN10402212,ndlid: 8588256",09183841,http://id.ndl.go.jp/bib/8588256,オンライン・ゲームの未来 (特集 Web X--来たるべき世界),
2021-10-29 02:03:56.463989,Article,片山 修,,1997-09,Voice,PHP研究所,,237,208,215,JPN,"naid: 40004224153,ncid: AN00238054,ndlid: 4269933",03873552,http://id.ndl.go.jp/bib/4269933,ゲームソフト開発最前線,
2021-10-29 01:59:01.914800,Article,"福嶋 康博,片山 修",,1997-10,Voice,PHP研究所,,238,58,67,JPN,"naid: 40004224179,ncid: AN00238054,ndlid: 4295420",03873552,http://id.ndl.go.jp/bib/4295420,21世紀へのコンセプト ゲームソフトには国境がある,
2021-10-29 01:24:17.282458,Article,,,2000-08,Voice,PHP研究所,,272,102,127,JPN,"naid: 40004225360,ncid: AN00238054,ndlid: 5450760",03873552,http://id.ndl.go.jp/bib/5450760,テレビゲーム亡国論,
2021-10-29 01:25:06.480079,Article,桐山 秀樹,,2000-08,Voice,PHP研究所,,272,110,117,JPN,"naid: 40004225362,ncid: AN00238054,ndlid: 5450798",03873552,http://id.ndl.go.jp/bib/5450798,世界中が享楽に溺れる日--なぜ日本製ゲーム機は人々の心を虜にしているのか (テレビゲーム亡国論),
2021-10-29 01:33:36.808262,Article,養老 孟司,,2000-08,Voice,PHP研究所,,272,102,109,JPN,"naid: 40004225361,ncid: AN00238054,ndlid: 5450775",03873552,http://id.ndl.go.jp/bib/5450775,「子供の問題」とは何か--すべてがシステム化された現代社会こそ問題である (テレビゲーム亡国論),
2021-10-29 02:09:11.796456,Article,Björn-Ole Kamm,Adapting Live-Action Role-Play in Japan --How German Roots Do Not Destine Japanese Routes,2019,REPLAYING JAPAN MAR 2019,Replaying Japan,,1,64,78,ENG,naid: 120006707047,,http://hdl.handle.net/2433/242863,Adapting Live-Action Role-Play in Japan --How German Roots Do Not Destine Japanese Routes,
2021-10-29 01:34:19.571204,Article,中邑 賢龍,A STUDY ON FRIENDSHIP IN GROUP OF MODERATE AND SEVERE CEREBRAL PALSIED CHILDREN:An approach to improve the friendship patterns using computer game,1987,教育心理学研究,The Japanese Association of Educational Psychology,35,1,79,85,JPN,"naid: 130004623685,doi: 10.5926/jjep1953.35.1_79",0021-5015,https://doi.org/10.5926/jjep1953.35.1_79,中・重度脳性マヒ児集団の友人関係に関する研究:コンピュータゲームを利用した友人関係拡大の試み,"cerebral palsy,friendship,social interaction,microcompu ter"
2021-10-29 01:40:35.639989,Article,"城 仁士,近藤 徳彦",EFFECTS OF COMPUTER GAME ON RESPONSES IN THE AUTONOMIC NERVOUS SYSTEM IN CHILDREN,1995,教育心理学研究,The Japanese Association of Educational Psychology,43,4,418,423,JPN,"naid: 130004623962,doi: 10.5926/jjep1953.43.4_418",0021-5015,https://doi.org/10.5926/jjep1953.43.4_418,コンピュータゲームが子どもの自律神経系反応に及ぼす影響,"response in the autonomic nervous system,computer game,children,power spectral analysis of heart rate variability"
2021-10-29 01:26:55.330164,Article,Loftus Geoffrey R.,"Video-Games as Teaching Tools;Past, Present, and Future",1997,教育心理学年報,The Japanese Association of Educational Psychology,36,0,38,38,JPN,"naid: 130004572280,doi: 10.5926/arepj1962.36.0_38",0452-9650,https://doi.org/10.5926/arepj1962.36.0_38,"教育手段としてのビデオゲーム: 過去, 現在, 未来",
2021-10-29 01:57:25.312612,Article,"ライアン マルコ,スレイ アンドリュー,ソー カイ・ウィー",,2013-06,Outlook : the journal of high-performance business = アウトルック : アクセンチュア広報誌,アクセンチュア,,,22,29,JPN,"naid: 40019724233,ndlid: 024729446",,http://id.ndl.go.jp/bib/024729446,戦略Ⅱ ゲーミフィケーションをビジネスに組み込む,
2021-10-29 02:03:20.353985,Article,,,1998-02,あさひ銀総研レポ-ト,あさひ銀総合研究所,7,2,,,JPN,"naid: 40004993833,ndlid: 4387401",09186670,http://id.ndl.go.jp/bib/4387401,High-Community 恋愛シミュレ-ションゲームソフト開発 (成長するニュ-ビジネス),
2021-10-29 01:29:45.985216,Article,中村 彰憲,Formation and Development of Digital Game Industry in the People's Republic of China,2016,アジア経営研究,アジア経営学会,22,0,17,30,JPN,"naid: 130005529306,ncid: AA12536590,ndlid: 027639688,doi: 10.20784/jamsjsaam.22.0_17",1341-2205,"http://id.ndl.go.jp/bib/027639688,https://doi.org/10.20784/jamsjsaam.22.0_17",中国デジタルゲーム産業の形成と発展,"中華人民共和国,デジタルゲーム産業,経営戦略,事例研究"
2021-10-29 01:59:14.870512,Article,,,2001-10,アスキ-,アスキ-,25,10,150,152,JPN,"naid: 40004186496,ncid: AN00358974,ndlid: 5909584",03865428,http://id.ndl.go.jp/bib/5909584,WindowsXPであのゲームソフトは動作する? ゲームソフト対応表 (特集1 [保存版連続特集第2弾]どこよりも詳しい40ページ WindowsXPの秘密を暴く!) -- (section:3 互換性維持の秘密),
