instance_id,property,value,source,resource_id,mapped_property,normalized_value
https://id.analoggamemuseum.org/api/items/1072,responsibility_statement,ゲームデザイン: 新澤大樹,AI,B24,responsibilityStatement,ゲームデザイン:新澤大樹
https://id.analoggamemuseum.org/api/items/1072,product_name,COMBO TRAX,AI,B24,name,combotrax
https://id.analoggamemuseum.org/api/items/1072,product_name,コンボトラックス,AI,B24,name,コンボトラックス
https://id.analoggamemuseum.org/api/items/1072,product_name,倦怠期,AI,B24,name,倦怠期
https://id.analoggamemuseum.org/api/items/1070,product_name,カッパと猿と宇宙人,AI,B26,name,カッパと猿と宇宙人
https://id.analoggamemuseum.org/api/items/1070,product_name,ビーランバー,AI,B26,name,ビーランバー
https://id.analoggamemuseum.org/api/items/1070,publisher,ビーランバー,AI,B26,publisher,ビーランバー
https://id.analoggamemuseum.org/api/items/1070,contact_point,@YasAki_BRB,AI,B26,contactPoint,@yasaki_brb
https://id.analoggamemuseum.org/api/items/1070,components,がんばりカード 各色5枚 全25枚,AI,B26,component,がんばりカード各色5枚全25枚
https://id.analoggamemuseum.org/api/items/1070,components,きゅうりカード 全25枚,AI,B26,component,きゅうりカード全25枚
https://id.analoggamemuseum.org/api/items/1070,components,カッパカード 各色1枚 計5枚,AI,B26,component,カッパカード各色1枚計5枚
https://id.analoggamemuseum.org/api/items/1070,components,カード56枚,AI,B26,component,カード56枚
https://id.analoggamemuseum.org/api/items/1070,components,スコアボード 1部,AI,B26,component,スコアボード1部
https://id.analoggamemuseum.org/api/items/1070,components,スコアマーカー (各色1個) 計5個,AI,B26,component,スコアマーカー(各色1個)計5個
https://id.analoggamemuseum.org/api/items/1070,components,ド根性トークン (水色) 全25個,AI,B26,component,ド根性トークン(水色)全25個
https://id.analoggamemuseum.org/api/items/1070,components,大将カード 1枚,AI,B26,component,大将カード1枚
https://id.analoggamemuseum.org/api/items/1070,components,説明書 1部,AI,B26,component,説明書1部
https://id.analoggamemuseum.org/api/items/1070,number_of_players,2~5人,AI,B26,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1070,game_time,30分,AI,B26,playTime,pt30m
https://id.analoggamemuseum.org/api/items/1070,audience,6歳以上,AI,B26,audience,6-
https://id.analoggamemuseum.org/api/items/1070,responsibility_statement,ゲームデザイン / アートワーク: ヤスナガアキラ,AI,B26,responsibilityStatement,ゲームデザインアートワーク:ヤスナガアキラ
https://id.analoggamemuseum.org/api/items/1055,product_name,チンクエ +,AI,B22,name,チンクエ+
https://id.analoggamemuseum.org/api/items/1055,number_of_players,2-5人,AI,B22,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1055,audience,8歳~,AI,B22,audience,8~
https://id.analoggamemuseum.org/api/items/1055,publisher,Team biscotti,AI,B22,publisher,teambiscotti
https://id.analoggamemuseum.org/api/items/1055,contact_point,Twitter : H_K_Biscotti,AI,B22,contactPoint,h_k_biscotti
https://id.analoggamemuseum.org/api/items/1057,number_of_players,1~3人,AI,B23,numberOfPlayers,1-3
https://id.analoggamemuseum.org/api/items/1057,game_time,約5分,AI,B23,playTime,pt5m
https://id.analoggamemuseum.org/api/items/1057,audience,12歳以上,AI,B23,audience,12-
https://id.analoggamemuseum.org/api/items/1057,responsibility_statement,イラスト&デザイン: 弘崎みなつ,AI,B23,responsibilityStatement,イラスト&デザイン:弘崎みなつ
https://id.analoggamemuseum.org/api/items/1057,responsibility_statement,ゲームデザイン: 酢酸ソイソース,AI,B23,responsibilityStatement,ゲームデザイン:酢酸ソイソース
https://id.analoggamemuseum.org/api/items/1057,product_name,梨卦,AI,B23,name,梨卦
https://id.analoggamemuseum.org/api/items/1057,product_name,理科子の直鎖アルカン教室,AI,B23,name,理科子の直鎖アルカン教室
https://id.analoggamemuseum.org/api/items/1031,product_name,ロボッコロ,AI,B20,name,ロボッコロ
https://id.analoggamemuseum.org/api/items/1031,audience,8歳以上,AI,B20,audience,8-
https://id.analoggamemuseum.org/api/items/1031,number_of_players,2〜4人,AI,B20,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/1031,game_time,15分,AI,B20,playTime,pt15m
https://id.analoggamemuseum.org/api/items/1031,publisher,イチマルボックス,AI,B20,publisher,イチマルボックス
https://id.analoggamemuseum.org/api/items/1031,contact_point,@ichimaru_box,AI,B20,contactPoint,@ichimaru_box
https://id.analoggamemuseum.org/api/items/1029,product_name,ネコトリテ,AI,B2,name,ネコトリテ
https://id.analoggamemuseum.org/api/items/1029,number_of_players,3-5人,AI,B2,numberOfPlayers,3-5
https://id.analoggamemuseum.org/api/items/1029,number_of_players,4,AI,B2,numberOfPlayers,4
https://id.analoggamemuseum.org/api/items/1029,publisher,オーヤマゲーム,AI,B2,publisher,オーヤマゲーム
https://id.analoggamemuseum.org/api/items/1029,audience,9歳+,AI,B2,audience,9-
https://id.analoggamemuseum.org/api/items/1029,responsibility_statement,GAME DESIGN by Kouichi Ooyama,AI,B2,responsibilityStatement,gamedesignbykouichiooyama
https://id.analoggamemuseum.org/api/items/1029,responsibility_statement,Kouichi Ooyama,AI,B2,responsibilityStatement,kouichiooyama
https://id.analoggamemuseum.org/api/items/1029,responsibility_statement,ゲームデザイン&イラスト: 大山功一,AI,B2,responsibilityStatement,ゲームデザイン&イラスト:大山功一
https://id.analoggamemuseum.org/api/items/1029,version,第1版,AI,B2,version,第1版
https://id.analoggamemuseum.org/api/items/1029,datePulished,2022,AI,B2,datePublished,2022
https://id.analoggamemuseum.org/api/items/1029,contact_point,Twitter @ooyamasgame,AI,B2,contactPoint,twitter@ooyamasgame
https://id.analoggamemuseum.org/api/items/1032,product_name,HIDE and THIEF,AI,B19,name,hideandthief
https://id.analoggamemuseum.org/api/items/1032,product_name,Hide&Thief,AI,B19,name,hide&thief
https://id.analoggamemuseum.org/api/items/1032,product_name,ハイドアンドシーフ,AI,B19,name,ハイドアンドシーフ
https://id.analoggamemuseum.org/api/items/1030,product_name,変体かるた,AI,B21,name,変体かるた
https://id.analoggamemuseum.org/api/items/1030,components,ひらがなカード 17枚,AI,B21,component,ひらがなカード17枚
https://id.analoggamemuseum.org/api/items/1030,components,一覧カード 2枚,AI,B21,component,一覧カード2枚
https://id.analoggamemuseum.org/api/items/1030,components,変体仮名カード 17枚,AI,B21,component,変体仮名カード17枚
https://id.analoggamemuseum.org/api/items/1030,publisher,こげこげ堂本舗,AI,B21,publisher,こげこげ堂本舗
https://id.analoggamemuseum.org/api/items/1030,responsibility_statement,ゲームデザイン:ISA,AI,B21,responsibilityStatement,ゲームデザイン:isa
https://id.analoggamemuseum.org/api/items/1044,product_name,GAL MAISON SHIBUYA,AI,B17,name,galmaisonshibuya
https://id.analoggamemuseum.org/api/items/1044,product_name,Gale Maison Shibuya,AI,B17,name,galemaisonshibuya
https://id.analoggamemuseum.org/api/items/1044,publisher,Queue De Lapin,AI,B17,publisher,queuedelapin
https://id.analoggamemuseum.org/api/items/1044,version,えくすぱんしょん,AI,B17,version,えくすぱんしょん
https://id.analoggamemuseum.org/api/items/1047,product_name,マジカ,AI,B16,name,マジカ
https://id.analoggamemuseum.org/api/items/1047,product_name,綴言葉,AI,B16,name,綴言葉
https://id.analoggamemuseum.org/api/items/1047,product_name,詠言葉,AI,B16,name,詠言葉
https://id.analoggamemuseum.org/api/items/1047,product_name,魔法,AI,B16,name,魔法
https://id.analoggamemuseum.org/api/items/1047,version,魔術世界の夜明け,AI,B16,version,魔術世界の夜明け
https://id.analoggamemuseum.org/api/items/1047,number_of_players,4人~,AI,B16,numberOfPlayers,4-
https://id.analoggamemuseum.org/api/items/1047,game_time,15分~,AI,B16,playTime,pt15m–inf
https://id.analoggamemuseum.org/api/items/1047,publisher,@KeijinOffice,AI,B16,publisher,@keijinoffice
https://id.analoggamemuseum.org/api/items/1074,components,グッズカード 12枚,AI,B153,component,グッズカード12枚
https://id.analoggamemuseum.org/api/items/1074,components,タネカウンターカード 10枚,AI,B153,component,タネカウンターカード10枚
https://id.analoggamemuseum.org/api/items/1074,components,ハムスターカード 48枚,AI,B153,component,ハムスターカード48枚
https://id.analoggamemuseum.org/api/items/1074,components,説明書 1部,AI,B153,component,説明書1部
https://id.analoggamemuseum.org/api/items/1074,number_of_players,2-5,AI,B153,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1074,game_time,15min.,AI,B153,playTime,pt15m
https://id.analoggamemuseum.org/api/items/1074,audience,6 over,AI,B153,audience,6over
https://id.analoggamemuseum.org/api/items/1074,product_name,HAM LOG,AI,B153,name,hamlog
https://id.analoggamemuseum.org/api/items/1074,product_name,ハムログ,AI,B153,name,ハムログ
https://id.analoggamemuseum.org/api/items/1102,product_name,POIPOI! SHIRANKEDO.,AI,B155,name,poipoi!shirankedo.
https://id.analoggamemuseum.org/api/items/1102,product_name,っぽいぽい! 知らんけど,AI,B155,name,っぽいぽい!知らんけど
https://id.analoggamemuseum.org/api/items/1102,product_name,っぽいぽい! 知らんけど。,AI,B155,name,っぽいぽい!知らんけど。
https://id.analoggamemuseum.org/api/items/1102,product_name,っぽいぽい!! 知らんけど。,AI,B155,name,っぽいぽい!!知らんけど。
https://id.analoggamemuseum.org/api/items/1102,product_name,ぽいぽい! 知らんけど。,AI,B155,name,ぽいぽい!知らんけど。
https://id.analoggamemuseum.org/api/items/1102,components,カード: 40枚,AI,B155,component,カード40枚
https://id.analoggamemuseum.org/api/items/1102,contact_point,https://bit.ly/shirankedo,AI,B155,contactPoint,bit.ly/shirankedo
https://id.analoggamemuseum.org/api/items/1102,game_time,15min,AI,B155,playTime,pt15m
https://id.analoggamemuseum.org/api/items/1102,number_of_players,3-6人,AI,B155,numberOfPlayers,3-6
https://id.analoggamemuseum.org/api/items/1102,audience,7+,AI,B155,audience,7-
https://id.analoggamemuseum.org/api/items/1102,publisher,Tapir Studio,AI,B155,publisher,tapirstudio
https://id.analoggamemuseum.org/api/items/1095,product_name,Maat wings,AI,B154,name,maatwings
https://id.analoggamemuseum.org/api/items/1095,product_name,マアトの羽,AI,B154,name,マアトの羽
https://id.analoggamemuseum.org/api/items/1095,product_name,ミマアトの羽,AI,B154,name,ミマアトの羽
https://id.analoggamemuseum.org/api/items/1095,product_name,ミマアトの羽生,AI,B154,name,ミマアトの羽生
https://id.analoggamemuseum.org/api/items/1095,components,ルール説明書,AI,B154,component,ルール説明書
https://id.analoggamemuseum.org/api/items/1095,components,心カード 36枚,AI,B154,component,心カード36枚
https://id.analoggamemuseum.org/api/items/1095,components,羽カード(石カード) 13枚,AI,B154,component,羽カード(石カード)13枚
https://id.analoggamemuseum.org/api/items/1095,audience,10+,AI,B154,audience,10-
https://id.analoggamemuseum.org/api/items/1095,game_time,10-20分,AI,B154,playTime,pt10m–pt20m
https://id.analoggamemuseum.org/api/items/1095,number_of_players,2-6人,AI,B154,numberOfPlayers,2-6
https://id.analoggamemuseum.org/api/items/1095,contact_point,https://www.kettlehatplus1.com,AI,B154,contactPoint,www.kettlehatplus1.com
https://id.analoggamemuseum.org/api/items/1095,contact_point,kettlehat.plus1@gmail.com,AI,B154,contactPoint,kettlehat.plus1@gmail.com
https://id.analoggamemuseum.org/api/items/1095,datePulished,2022,AI,B154,datePublished,2022
https://id.analoggamemuseum.org/api/items/1095,publisher,KETTLEHAT+1,AI,B154,publisher,kettlehat+1
https://id.analoggamemuseum.org/api/items/1095,responsibility_statement,アートワーク: Ka-Fu,AI,B154,responsibilityStatement,アートワーク:ka-fu
https://id.analoggamemuseum.org/api/items/1095,responsibility_statement,ゲームデザイン: Toka,AI,B154,responsibilityStatement,ゲームデザイン:toka
https://id.analoggamemuseum.org/api/items/1075,product_name,TOWER OF BABEL,AI,B152,name,towerofbabel
https://id.analoggamemuseum.org/api/items/1075,product_name,バベルの塔,AI,B152,name,バベルの塔
https://id.analoggamemuseum.org/api/items/1075,game_time,20分～,AI,B152,playTime,pt20m–inf
https://id.analoggamemuseum.org/api/items/1075,game_time,8ターン,AI,B152,playTime,p8turn
https://id.analoggamemuseum.org/api/items/1075,components,20種類 計68枚,AI,B152,component,20種類計68枚
https://id.analoggamemuseum.org/api/items/1075,components,「人間」3枚,AI,B152,component,「人間」3枚
https://id.analoggamemuseum.org/api/items/1075,components,「神」1枚,AI,B152,component,「神」1枚
https://id.analoggamemuseum.org/api/items/1075,components,人格カード,AI,B152,component,人格カード
https://id.analoggamemuseum.org/api/items/1075,components,人格カード…「人間」3枚、「神」1枚,AI,B152,component,人格カード…「人間」3枚、「神」1枚
https://id.analoggamemuseum.org/api/items/1075,components,説明書(裏表1枚),AI,B152,component,説明書(裏表1枚)
https://id.analoggamemuseum.org/api/items/1075,components,資材カード,AI,B152,component,資材カード
https://id.analoggamemuseum.org/api/items/1075,components,資材カード…20種類 計68枚,AI,B152,component,資材カード…20種類計68枚
https://id.analoggamemuseum.org/api/items/1075,number_of_players,4人,AI,B152,numberOfPlayers,4
https://id.analoggamemuseum.org/api/items/1075,audience,10歳以上,AI,B152,audience,10-
https://id.analoggamemuseum.org/api/items/1077,game_time,10-20min,AI,B151,playTime,pt10m–pt20m
https://id.analoggamemuseum.org/api/items/1077,number_of_players,2 People,AI,B151,numberOfPlayers,2
https://id.analoggamemuseum.org/api/items/1077,publisher,ONTAMA GAMES,AI,B151,publisher,ontamagames
https://id.analoggamemuseum.org/api/items/1077,product_name,Check & Draw,AI,B151,name,check&draw
https://id.analoggamemuseum.org/api/items/1077,product_name,Hidden Draw,AI,B151,name,hiddendraw
https://id.analoggamemuseum.org/api/items/1077,product_name,Legend Eye of Providence,AI,B151,name,legendeyeofprovidence
https://id.analoggamemuseum.org/api/items/1096,components,お冷コイン,AI,B149,component,お冷コイン
https://id.analoggamemuseum.org/api/items/1096,components,お冷コイン 32個,AI,B149,component,お冷コイン32個
https://id.analoggamemuseum.org/api/items/1096,components,アルコールカード 45枚,AI,B149,component,アルコールカード45枚
https://id.analoggamemuseum.org/api/items/1096,components,イベントカード 14枚,AI,B149,component,イベントカード14枚
https://id.analoggamemuseum.org/api/items/1096,components,カード,AI,B149,component,カード
https://id.analoggamemuseum.org/api/items/1096,components,ルールカード 5枚,AI,B149,component,ルールカード5枚
https://id.analoggamemuseum.org/api/items/1096,components,役職カード,AI,B149,component,役職カード
https://id.analoggamemuseum.org/api/items/1096,components,役職カード 8枚,AI,B149,component,役職カード8枚
https://id.analoggamemuseum.org/api/items/1096,components,遊び方ガイド,AI,B149,component,遊び方ガイド
https://id.analoggamemuseum.org/api/items/1096,components,遊び方ガイド 1枚,AI,B149,component,遊び方ガイド1枚
https://id.analoggamemuseum.org/api/items/1096,components,酔っぱらいカード 18枚,AI,B149,component,酔っぱらいカード18枚
https://id.analoggamemuseum.org/api/items/1096,audience,20歳未満,AI,B149,audience,20未満
https://id.analoggamemuseum.org/api/items/1096,audience,3才未満のお子様,AI,B149,audience,3未満のお子様
https://id.analoggamemuseum.org/api/items/1096,audience,6才以上,AI,B149,audience,6-
https://id.analoggamemuseum.org/api/items/1096,number_of_players,3〜5人,AI,B149,numberOfPlayers,3-5
https://id.analoggamemuseum.org/api/items/1096,game_time,15～20分,AI,B149,playTime,pt15m–pt20m
https://id.analoggamemuseum.org/api/items/1096,product_name,BERON,AI,B149,name,beron
https://id.analoggamemuseum.org/api/items/1096,product_name,BERON BERON!,AI,B149,name,beronberon!
https://id.analoggamemuseum.org/api/items/1096,product_name,べろんべろん,AI,B149,name,べろんべろん
https://id.analoggamemuseum.org/api/items/1096,product_name,ベロンベロン!,AI,B149,name,ベロンベロン!
https://id.analoggamemuseum.org/api/items/1096,publisher,TOGU,AI,B149,publisher,togu
https://id.analoggamemuseum.org/api/items/1096,publisher,株式会社 東具,AI,B149,publisher,株式会社東具
https://id.analoggamemuseum.org/api/items/1096,publisher,株式会社 東具 東京支店,AI,B149,publisher,株式会社東具東京支店
https://id.analoggamemuseum.org/api/items/1096,contact_point,Tel 03-5652-0636 (代),AI,B149,contactPoint,tel03-5652-0636(代)
https://id.analoggamemuseum.org/api/items/1097,product_name,BLACK COIN,AI,B148,name,blackcoin
https://id.analoggamemuseum.org/api/items/1097,product_name,ブラックコイン,AI,B148,name,ブラックコイン
https://id.analoggamemuseum.org/api/items/1097,components,コインチップ 20枚,AI,B148,component,コインチップ20枚
https://id.analoggamemuseum.org/api/items/1097,components,ブラックコイン 1枚,AI,B148,component,ブラックコイン1枚
https://id.analoggamemuseum.org/api/items/1097,components,プレイヤーカード 5枚,AI,B148,component,プレイヤーカード5枚
https://id.analoggamemuseum.org/api/items/1097,components,ルールブック,AI,B148,component,ルールブック
https://id.analoggamemuseum.org/api/items/1097,components,指さしチップ 5枚,AI,B148,component,指さしチップ5枚
https://id.analoggamemuseum.org/api/items/1097,components,袋 1つ,AI,B148,component,袋1つ
https://id.analoggamemuseum.org/api/items/1097,components,袋一つ,AI,B148,component,袋一つ
https://id.analoggamemuseum.org/api/items/1097,components,親チップ 1枚,AI,B148,component,親チップ1枚
https://id.analoggamemuseum.org/api/items/1097,components,警察カード 6枚,AI,B148,component,警察カード6枚
https://id.analoggamemuseum.org/api/items/1097,components,資産カード 48枚,AI,B148,component,資産カード48枚
https://id.analoggamemuseum.org/api/items/1097,game_time,30min,AI,B148,playTime,pt30m
https://id.analoggamemuseum.org/api/items/1097,number_of_players,4~5人,AI,B148,numberOfPlayers,4-5
https://id.analoggamemuseum.org/api/items/1097,audience,9+,AI,B148,audience,9-
https://id.analoggamemuseum.org/api/items/1085,product_name,EXHAUST,AI,B146,name,exhaust
https://id.analoggamemuseum.org/api/items/1085,product_name,イグゾースト,AI,B146,name,イグゾースト
https://id.analoggamemuseum.org/api/items/1085,components,カード(56×87mm) 100枚,AI,B146,component,カード(56×87mm)100枚
https://id.analoggamemuseum.org/api/items/1085,components,説明書,AI,B146,component,説明書
https://id.analoggamemuseum.org/api/items/1085,publisher,OKAZU,AI,B146,publisher,okazu
https://id.analoggamemuseum.org/api/items/1085,publisher,OKAZU Brand,AI,B146,publisher,okazubrand
https://id.analoggamemuseum.org/api/items/1085,datePulished,2022,AI,B146,datePublished,2022
https://id.analoggamemuseum.org/api/items/1085,number_of_players,1~5人,AI,B146,numberOfPlayers,1-5
https://id.analoggamemuseum.org/api/items/1085,audience,8歳~,AI,B146,audience,8~
https://id.analoggamemuseum.org/api/items/1085,game_time,15~30min,AI,B146,playTime,pt15m–pt30m
https://id.analoggamemuseum.org/api/items/1085,barcode,4589514890254,AI,B146,barcode,4589514890254
https://id.analoggamemuseum.org/api/items/1085,responsibility_statement,Game design: Hisashi Hayashi (OKAZU),AI,B146,responsibilityStatement,gamedesign:hisashihayashi
https://id.analoggamemuseum.org/api/items/1085,responsibility_statement,design and package: ryo_nyamo,AI,B146,responsibilityStatement,designandpackage:ryo_nyamo
https://id.analoggamemuseum.org/api/items/1085,responsibility_statement,制作: OKAZU brand,AI,B146,responsibilityStatement,制作:okazubrand
https://id.analoggamemuseum.org/api/items/1083,number_of_players,3-6,AI,B147,numberOfPlayers,3-6
https://id.analoggamemuseum.org/api/items/1083,game_time,10-30 min,AI,B147,playTime,pt10m–pt30m
https://id.analoggamemuseum.org/api/items/1083,audience,8+,AI,B147,audience,8-
https://id.analoggamemuseum.org/api/items/1083,components,アクションカード: 20枚,AI,B147,component,アクションカード20枚
https://id.analoggamemuseum.org/api/items/1083,components,サマリーカード: 1枚,AI,B147,component,サマリーカード1枚
https://id.analoggamemuseum.org/api/items/1083,components,新刊カード: 30枚,AI,B147,component,新刊カード30枚
https://id.analoggamemuseum.org/api/items/1083,components,書店カード: 10枚,AI,B147,component,書店カード10枚
https://id.analoggamemuseum.org/api/items/1083,components,説明書: 1枚,AI,B147,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1083,components,販売カード: 70枚,AI,B147,component,販売カード70枚
https://id.analoggamemuseum.org/api/items/1083,publisher,"SANKEISHA CO.,LTD",AI,B147,publisher,"sankeishaco.,ltd"
https://id.analoggamemuseum.org/api/items/1083,publisher,"Sankeisha CO., LTD.",AI,B147,publisher,"sankeishaco.,ltd."
https://id.analoggamemuseum.org/api/items/1083,publisher,Sankeisha bdgb,AI,B147,publisher,sankeishabdgb
https://id.analoggamemuseum.org/api/items/1083,publisher,サンケイシャ,AI,B147,publisher,サンケイシャ
https://id.analoggamemuseum.org/api/items/1083,publisher,株式会社三恵社,AI,B147,publisher,株式会社三恵社
https://id.analoggamemuseum.org/api/items/1083,contact_point,TEL 052-915-5211,AI,B147,contactPoint,tel052-915-5211
https://id.analoggamemuseum.org/api/items/1083,contact_point,〒462-0056 名古屋市北区中丸町2丁目24番地の1,AI,B147,contactPoint,〒462-0056名古屋市北区中丸町2丁目24番地の1
https://id.analoggamemuseum.org/api/items/1083,datePulished,2022,AI,B147,datePublished,2022
https://id.analoggamemuseum.org/api/items/1083,product_name,アライヴ or デッド,AI,B147,name,アライヴorデッド
https://id.analoggamemuseum.org/api/items/1083,responsibility_statement,グラフィックデザイン: alcreation,AI,B147,responsibilityStatement,グラフィックデザイン:alcreation
https://id.analoggamemuseum.org/api/items/1083,responsibility_statement,ゲームデザイン: サンケイシャボドゲ部,AI,B147,responsibilityStatement,ゲームデザイン:サンケイシャボドゲ部
https://id.analoggamemuseum.org/api/items/1083,responsibility_statement,原案: つよし,AI,B147,responsibilityStatement,原案:つよし
https://id.analoggamemuseum.org/api/items/1083,barcode,4589692180086,AI,B147,barcode,4589692180086
https://id.analoggamemuseum.org/api/items/1086,number_of_players,2~5人,AI,B145,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1086,components,プレイカード56枚,AI,B145,component,プレイカード56枚
https://id.analoggamemuseum.org/api/items/1086,components,ルール説明カード4枚,AI,B145,component,ルール説明カード4枚
https://id.analoggamemuseum.org/api/items/1086,publisher,サイ企画,AI,B145,publisher,サイ企画
https://id.analoggamemuseum.org/api/items/1086,publisher,株式会社ビバリー,AI,B145,publisher,株式会社ビバリー
https://id.analoggamemuseum.org/api/items/1086,contact_point,0120-357-210,AI,B145,contactPoint,0120-357-210
https://id.analoggamemuseum.org/api/items/1086,contact_point,http://www.be-en.co.jp,AI,B145,contactPoint,www.be-en.co.jp
https://id.analoggamemuseum.org/api/items/1086,contact_point,〒104-0061 東京都中央区銀座8-10-6,AI,B145,contactPoint,〒104-0061東京都中央区銀座8-10-6
https://id.analoggamemuseum.org/api/items/1086,audience,7才以上,AI,B145,audience,7-
https://id.analoggamemuseum.org/api/items/1086,barcode,4977524488743,AI,B145,barcode,4977524488743
https://id.analoggamemuseum.org/api/items/1086,identifier,TRA-081,AI,B145,identifier,tra-081
https://id.analoggamemuseum.org/api/items/1086,product_name,イナイーノ,AI,B145,name,イナイーノ
https://id.analoggamemuseum.org/api/items/1086,responsibility_statement,ゲームデザイン 居椿善久(サイ企画),AI,B145,responsibilityStatement,ゲームデザイン居椿善久
https://id.analoggamemuseum.org/api/items/1065,audience,16才から65才,AI,B144,audience,16から65
https://id.analoggamemuseum.org/api/items/1065,components,カード立て4個,AI,B144,component,カード立て4個
https://id.analoggamemuseum.org/api/items/1065,components,行動カード40枚,AI,B144,component,行動カード40枚
https://id.analoggamemuseum.org/api/items/1065,components,説明書,AI,B144,component,説明書
https://id.analoggamemuseum.org/api/items/1065,datePulished,2022年4月23日,AI,B144,datePublished,2022423
https://id.analoggamemuseum.org/api/items/1065,version,初版,AI,B144,version,初版
https://id.analoggamemuseum.org/api/items/1065,publisher,みらいラボ株式会社,AI,B144,publisher,みらいラボ株式会社
https://id.analoggamemuseum.org/api/items/1065,publisher,株式会社萬印堂,AI,B144,publisher,株式会社萬印堂
https://id.analoggamemuseum.org/api/items/1065,contact_point,mirailab.mukasa@gmail.com,AI,B144,contactPoint,mirailab.mukasa@gmail.com
https://id.analoggamemuseum.org/api/items/1046,product_name,EVIFRONT,AI,B14,name,evifront
https://id.analoggamemuseum.org/api/items/1046,product_name,EVILFRONT,AI,B14,name,evilfront
https://id.analoggamemuseum.org/api/items/1046,product_name,イビルフロント,AI,B14,name,イビルフロント
https://id.analoggamemuseum.org/api/items/1046,number_of_players,2人用,AI,B14,numberOfPlayers,2
https://id.analoggamemuseum.org/api/items/1046,game_time,約20分,AI,B14,playTime,pt20m
https://id.analoggamemuseum.org/api/items/1046,audience,10歳以上,AI,B14,audience,10-
https://id.analoggamemuseum.org/api/items/1046,components,カード38枚,AI,B14,component,カード38枚
https://id.analoggamemuseum.org/api/items/1046,datePulished,2022,AI,B14,datePublished,2022
https://id.analoggamemuseum.org/api/items/1046,publisher,SUSABI-GAMES,AI,B14,publisher,susabi-games
https://id.analoggamemuseum.org/api/items/1046,publisher,Susabi Games,AI,B14,publisher,susabigames
https://id.analoggamemuseum.org/api/items/1046,contact_point,https://susabigames.wixsite.com/susabigames,AI,B14,contactPoint,susabigames.wixsite.com/susabigames
https://id.analoggamemuseum.org/api/items/1046,identifier,"4""571529980099",AI,B14,identifier,"4""571529980099"
https://id.analoggamemuseum.org/api/items/1046,volume,拡張セット,AI,B14,volume,拡張セット
https://id.analoggamemuseum.org/api/items/1046,volume,拡張セット 邪神招来,AI,B14,volume,拡張セット邪神招来
https://id.analoggamemuseum.org/api/items/1046,barcode,4571529980099,AI,B14,barcode,4571529980099
https://id.analoggamemuseum.org/api/items/1046,version,基本セット 邪神招来,AI,B14,version,基本セット邪神招来
https://id.analoggamemuseum.org/api/items/1046,version,邪神招来,AI,B14,version,邪神招来
https://id.analoggamemuseum.org/api/items/1051,product_name,HARAPEKO ROBO,AI,B141,name,harapekorobo
https://id.analoggamemuseum.org/api/items/1051,product_name,ハラペコロボ,AI,B141,name,ハラペコロボ
https://id.analoggamemuseum.org/api/items/1051,version,拡張パック,AI,B141,version,拡張パック
https://id.analoggamemuseum.org/api/items/1051,version,拡張版,AI,B141,version,拡張版
https://id.analoggamemuseum.org/api/items/1051,version,第1版,AI,B141,version,第1版
https://id.analoggamemuseum.org/api/items/1051,volume,拡張版,AI,B141,volume,拡張版
https://id.analoggamemuseum.org/api/items/1051,publisher,MUDDLER,AI,B141,publisher,muddler
https://id.analoggamemuseum.org/api/items/1051,publisher,まどらーゲームス,AI,B141,publisher,まどらーゲームス
https://id.analoggamemuseum.org/api/items/1051,number_of_players,1-6人,AI,B141,numberOfPlayers,1-6
https://id.analoggamemuseum.org/api/items/1051,audience,12才以上,AI,B141,audience,12-
https://id.analoggamemuseum.org/api/items/1051,game_time,15分,AI,B141,playTime,pt15m
https://id.analoggamemuseum.org/api/items/1051,datePulished,2022,AI,B141,datePublished,2022
https://id.analoggamemuseum.org/api/items/1051,components,5780山札,AI,B141,component,5780山札
https://id.analoggamemuseum.org/api/items/1051,components,新規カード,AI,B141,component,新規カード
https://id.analoggamemuseum.org/api/items/1051,responsibility_statement,イラスト: ooyama (オーヤマゲーム),AI,B141,responsibilityStatement,イラスト:ooyama
https://id.analoggamemuseum.org/api/items/1051,responsibility_statement,ゲームデザイン: ぐれみー (王子),AI,B141,responsibilityStatement,ゲームデザイン:ぐれみー
https://id.analoggamemuseum.org/api/items/1051,responsibility_statement,サークル: まどらーゲームス,AI,B141,responsibilityStatement,サークル:まどらーゲームス
https://id.analoggamemuseum.org/api/items/1054,product_name,13日,AI,B142,name,13日
https://id.analoggamemuseum.org/api/items/1054,product_name,13日GAMES,AI,B142,name,13日games
https://id.analoggamemuseum.org/api/items/1054,product_name,国ため,AI,B142,name,国ため
https://id.analoggamemuseum.org/api/items/1054,components,ゲームトークン 45個,AI,B142,component,ゲームトークン45個
https://id.analoggamemuseum.org/api/items/1054,components,プレイカード 57枚,AI,B142,component,プレイカード57枚
https://id.analoggamemuseum.org/api/items/1054,components,契約カード 12枚,AI,B142,component,契約カード12枚
https://id.analoggamemuseum.org/api/items/1054,components,説明書 1部,AI,B142,component,説明書1部
